realSum,logSum,room_type_apt,room_type_private,room_type_shared,person_capacity,is_superhost,multi,biz,cleanliness_rating,satisfaction_rating,bedrooms,dist,metro_dist,attr_index,rest_index,city,is_weekday
774.2600707707451,6.651907825899163,1,0,0,2.0,1,0,0,10.0,100.0,1,1.8105403189141107,0.5203169404675712,397.7641964522144,440.02030735374336,Amsterdam,1
291.0505471844023,5.673496953751718,0,1,0,2.0,0,0,0,9.0,90.0,1,0.6539669819722009,0.3510826980086694,400.5474892639951,659.9058579294528,Amsterdam,1
604.5977550207392,6.404563369173957,1,0,0,4.0,1,1,0,10.0,95.0,1,1.8831520950903005,0.7067286569629585,307.3928808669957,397.3065864502264,Amsterdam,1
467.0400487427648,6.146415011471088,1,0,0,2.0,0,0,0,10.0,97.0,1,1.4071102007540723,1.3814078101685354,310.10706577809185,409.4151736812194,Amsterdam,1
744.4988634499567,6.61271132552781,1,0,0,2.0,0,0,0,10.0,92.0,0,2.6780920014537366,1.844094477601163,219.39308300845903,268.47202623866133,Amsterdam,1
250.74403018301973,5.524432618714246,0,1,0,2.0,1,1,0,10.0,94.0,1,2.0615765546403932,1.558177167802819,307.3177088361952,339.99906957876044,Amsterdam,1
544.1379795186652,6.299202853516131,0,1,0,4.0,1,1,0,10.0,97.0,2,1.792237506252496,1.8748732889669992,225.47851576275224,277.36088312285324,Amsterdam,1
424.1557893750147,6.0501008155181655,1,0,0,2.0,0,0,0,10.0,97.0,1,3.3426480507193443,0.647097191952299,156.64429056352108,199.27826603998608,Amsterdam,1
675.6028402034074,6.515605388896696,1,0,0,2.0,1,0,0,10.0,97.0,1,1.2265998445779276,0.4873379813018268,413.529822941769,546.8313337208255,Amsterdam,1
909.4743748974762,6.8128668226272,1,0,0,4.0,1,1,0,10.0,98.0,2,2.6187094013605834,0.4308307558331673,253.50408604248312,323.27667885313156,Amsterdam,1
264.1014224451058,5.57633320529807,0,1,0,2.0,1,0,0,10.0,98.0,1,2.8509570239219597,1.0720367196207157,147.9559368107493,189.0431112926208,Amsterdam,1
196.6114404893024,5.2812293977255,0,1,0,2.0,1,1,0,10.0,97.0,1,10.723483252396443,0.4545625659060568,42.64524543570329,53.03613816779498,Amsterdam,1
700.442903006585,6.551712853542232,1,0,0,4.0,1,0,0,9.0,97.0,2,4.934493704887129,1.0142340425633636,92.04583513094003,114.36548799820407,Amsterdam,1
307.22002202798024,5.727564175021993,0,1,0,2.0,1,0,0,10.0,99.0,1,3.8163011361121577,2.642407201417929,108.99533136409497,135.99901004636772,Amsterdam,1
528.2028448902116,6.2694803858580155,0,1,0,4.0,0,1,0,10.0,93.0,1,4.295560862635061,0.1831750782063814,114.52058580424035,147.03319422440475,Amsterdam,1
675.6028402034074,6.515605388896696,1,0,0,2.0,0,0,0,10.0,94.0,1,3.3720972916742413,2.1386838643617683,128.52756957113422,180.49472410818993,Amsterdam,1
675.6028402034074,6.515605388896696,1,0,0,4.0,1,0,0,10.0,98.0,1,1.960856865325015,0.500426586761092,340.9321442116092,417.42472195916866,Amsterdam,1
515.7828134886229,6.245685772784756,1,0,0,3.0,0,0,0,9.0,97.0,1,3.1412948011878608,2.2704517555461674,134.3260317439675,168.93058120316616,Amsterdam,1
442.66866636983576,6.092821558759804,1,0,0,2.0,0,0,0,10.0,100.0,1,1.680914916130399,0.204161187927555,274.3394106583859,330.59884668276146,Amsterdam,1
596.1615072762637,6.390511615718307,1,0,0,4.0,0,0,0,10.0,98.0,3,1.9343923826676208,0.2811494140770151,459.2495077108359,571.2583211656564,Amsterdam,1
920.4883650083192,6.82490436073265,1,0,0,4.0,1,0,0,10.0,99.0,3,1.2475451828191395,0.939539308934614,263.35857410569093,352.201477933842,Amsterdam,1
718.9557800014061,6.57779985374544,1,0,0,2.0,0,0,0,10.0,100.0,1,2.8703632527640233,0.6699301441556185,220.71688221999477,279.1541546234602,Amsterdam,1
276.52145384669467,5.6222884087180045,0,1,0,2.0,1,1,0,10.0,96.0,1,7.723053179546973,3.2463361960463843,60.53456847918652,74.77225260103293,Amsterdam,1
988.2126871792468,6.895897945004854,1,0,0,4.0,0,0,0,9.0,98.0,3,2.0649805643957615,0.1256081740720538,400.20494859178547,639.7641467893578,Amsterdam,1
270.4286082534624,5.600008138326339,0,1,0,2.0,1,1,0,10.0,98.0,1,2.4735025666746417,0.3348317397744452,268.7262596180078,355.70069079364083,Amsterdam,1
798.6314531436741,6.6828995792075006,1,0,0,4.0,0,1,0,8.0,87.0,2,0.218366101609283,0.2591512188348284,645.9702485224424,823.440001058109,Amsterdam,1
479.4600801443536,6.172660637769866,1,0,0,3.0,0,0,0,9.0,92.0,1,2.010016972105639,1.4750921740191227,208.1803105727486,245.56104275001164,Amsterdam,1
934.0800974855296,6.839562192031034,1,0,0,2.0,1,1,0,10.0,99.0,1,1.1547535644310036,1.2846700786178615,339.70881347870363,407.71576778326965,Amsterdam,1
639.0457666440138,6.459976074103882,1,0,0,4.0,0,1,0,10.0,94.0,2,1.8376328981523096,1.584238759465108,194.14088444215588,253.20739871388616,Amsterdam,1
1020.082956436154,6.927639232810591,1,0,0,4.0,1,0,0,9.0,96.0,2,1.388807900683971,0.1269511243741907,482.4563117281613,518.985124250848,Amsterdam,1
798.6314531436741,6.6828995792075006,1,0,0,2.0,0,0,0,10.0,99.0,1,3.4183051603666614,1.1743112776586542,158.53837353203647,200.84515683605252,Amsterdam,1
854.4044243432617,6.750404646496903,1,0,0,4.0,0,0,0,10.0,98.0,3,3.3858261601570585,0.8591961020934598,182.7004527075412,210.6301702382911,Amsterdam,1
614.4400440559605,6.420711355581939,0,1,0,2.0,0,1,0,8.0,78.0,1,3.6811019022708114,0.6261363394588191,128.85334689150477,160.75744101337125,Amsterdam,1
283.7860005155485,5.648220434811386,0,1,0,2.0,0,0,0,9.0,92.0,1,1.1876186249041147,0.7745627020997912,450.535491142124,703.8051005942759,Amsterdam,1
870.105218756591,6.768614145435374,1,0,0,4.0,0,0,0,10.0,98.0,3,3.7690531200659865,1.5272057403729855,120.51708067686492,156.61210701489253,Amsterdam,1
180.20762543060016,5.194109660763938,0,1,0,2.0,0,1,0,9.0,90.0,1,2.196436786257042,1.887286633437381,224.21027920928276,278.18908665694045,Amsterdam,1
242.07344222342,5.489241160377932,0,1,0,2.0,1,0,0,10.0,97.0,1,8.283327632149607,0.5951119453181583,55.10822282382704,68.81784063877126,Amsterdam,1
418.0629437817825,6.0356320043982485,0,1,0,4.0,0,1,0,9.0,91.0,1,3.752141559788319,2.479915042294863,110.15535185612433,137.09827685703266,Amsterdam,1
281.4425983643053,5.639928513338277,0,1,0,2.0,0,0,0,10.0,92.0,1,2.4074427244730043,1.3443515378999538,183.5326206651502,233.47832125179744,Amsterdam,1
215.12431748412348,5.371216081878784,0,1,0,2.0,0,0,1,10.0,93.0,1,8.56840750623002,0.8093578607499121,53.06629698853081,66.17886984365747,Amsterdam,1
448.5271717479437,6.105969263271193,0,1,0,2.0,0,1,0,10.0,97.0,1,1.1011644838435135,0.3515608640822453,496.15378008770057,682.3450427633958,Amsterdam,1
614.4400440559605,6.420711355581939,1,0,0,2.0,0,0,0,10.0,98.0,1,2.378975833053337,0.3727314901110468,274.16536633256885,356.2938809835746,Amsterdam,1
279.09919621306216,5.631567260613594,0,1,0,2.0,0,0,1,9.0,86.0,1,8.568404780360307,0.8093416220982698,53.06632478313609,66.1789067836475,Amsterdam,1
663.6514892320672,6.497757146071904,1,0,0,2.0,0,0,0,8.0,80.0,1,3.603560472926401,0.5668273884573035,142.296456967643,180.87281228460176,Amsterdam,1
279.09919621306216,5.631567260613594,0,1,0,2.0,0,1,0,9.0,96.0,1,3.018615585902174,0.5247043217551033,204.41391112328608,265.83924319901536,Amsterdam,1
1044.6886790242074,6.951474205204108,1,0,0,2.0,0,0,0,10.0,100.0,1,0.7632839134656935,0.7397462391919207,526.2288357766299,605.4420126629337,Amsterdam,1
299.72113514400206,5.7028524928371365,0,1,0,2.0,0,1,0,9.0,93.0,1,4.137211263962653,2.8408930193825026,94.1903087538516,119.04949047002998,Amsterdam,1
405.6429123801936,6.005473246434503,1,0,0,2.0,0,1,0,10.0,89.0,1,3.6367767909716906,0.4404027289694567,123.57550523147172,154.23636490693585,Amsterdam,1
985.6349448128794,6.893286047520939,1,0,0,2.0,0,0,0,10.0,97.0,1,2.1196232016134884,1.5086101517302042,328.17306138038026,341.1533488186125,Amsterdam,1
305.8139807372343,5.722977011015088,0,1,0,4.0,1,0,0,10.0,96.0,1,3.7107928910227064,0.2215851965007317,119.5510518185981,149.49613491323785,Amsterdam,1
937.5952007123944,6.843318300115529,0,1,0,4.0,0,0,1,9.0,92.0,1,1.0057848731195025,0.5415389093721886,475.8870267068946,761.976481794009,Amsterdam,1
292.45658847514824,5.678316240187667,0,1,0,2.0,1,0,0,9.0,87.0,1,4.718971513745547,0.7322021630584719,112.56208681870976,138.72512164680313,Amsterdam,1
552.808567478265,6.3150117706659685,1,0,0,4.0,1,1,0,10.0,99.0,1,4.456138821808169,0.4126505145672419,115.88172695765635,149.43175596582586,Amsterdam,1
251.91573125864133,5.529094631820057,0,1,0,2.0,0,0,0,8.0,86.0,1,2.4303914974794214,0.3131754497085762,157.01224845898238,192.15595869147424,Amsterdam,1
258.2429170669979,5.553900680971154,0,1,0,2.0,0,1,0,9.0,91.0,1,3.168237065948456,0.9120456255463492,203.65531340578391,232.5461285557744,Amsterdam,1
562.8851967286106,6.3330756938982224,0,1,0,4.0,0,0,0,10.0,96.0,1,0.9580992248851998,0.9885629382649193,525.8757741037032,497.4638508302676,Amsterdam,1
462.1189042251541,6.135822226420874,1,0,0,2.0,0,0,1,10.0,90.0,0,0.3714395451909041,0.134728523844149,560.6407649016525,844.8479238906416,Amsterdam,1
458.36946078316504,6.127675541853057,1,0,0,2.0,1,1,0,10.0,99.0,1,2.146646791238017,1.3945468029754575,395.2375801081415,349.66898286934986,Amsterdam,1
184.4257493028379,5.2172469396756975,0,1,0,2.0,1,0,0,10.0,98.0,1,3.4720980190712516,1.028521865497918,142.30734863937988,176.09584142828302,Amsterdam,1
